,Unnamed: 0,userid,placeid,frequency,id_x,created_at,lng,lat,photos_count_x,checkins_count,users_count,radius_meters,highlights_count_x,items_count_x,max_items_count,spot_categories,state,id_y,bookmarked_spots_count,challenge_pin_count,country_pin_count,highlights_count_y,items_count_y,photos_count_y,pins_count,province_pin_count,region_pin_count,state_pin_count,trips_count,friends_count,stamps_count,checkin_num,places_num,ts,cluster
371,539,379,9224,1,9224,2009-02-25T04:52:04Z,0.6965391359295712,0.36207378867879836,4,0.020695557457402942,389,75,0,10,10,"[{'url': '/categories/109', 'name': 'Tobacco & Cigars'}]",Texas,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.0787515014072504,4
376,544,379,11101,1,11101,2009-04-14T14:55:17Z,0.5002240752712419,0.5612445354183178,57,0.0666770403796779,1155,250,9,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]",Nevada,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.13304176718549954,1
377,545,379,12485,2,12485,2009-05-03T20:33:26Z,0.4204323650647024,0.6073911769643501,2,0.0028009025130319772,39,75,1,7,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.15460904415516197,1
370,538,379,9223,1,9223,2009-02-25T04:26:47Z,0.6965401328849019,0.36206866150498906,214,0.1618299229751809,2050,100,21,11,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.07873181443708432,4
378,546,379,12824,1,12824,2009-05-09T20:24:13Z,0.6966773199762715,0.36268599542944524,149,0.32712207266785964,2194,850,267,10,10,"[{'url': '/categories/134', 'name': 'University'}]",Texas,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.16132943864414884,4
380,548,379,14515,2,14515,2009-06-04T19:01:45Z,0.421636082682618,0.6054870131840024,35,0.04773204699291994,584,150,4,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.1904180336695731,1
389,557,379,37636,1,37636,2009-10-05T17:19:57Z,0.4204102608483993,0.6069912415025125,0,0.0007780284758422158,10,75,0,2,10,"[{'url': '/categories/92', 'name': 'Bed & Breakfast'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.3282539739064205,1
390,558,379,38058,2,38058,2009-10-05T23:22:41Z,0.4216426082088294,0.605493396503171,2,0.009258538862522368,108,75,1,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.3285364176893495,1
385,553,379,23753,1,23753,2009-09-04T23:07:40Z,0.42153387600597814,0.6064599471729475,7,0.014860343888586322,186,75,0,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.2937656076339863,1
400,570,379,107518,1,107518,2009-11-17T04:50:25Z,0.42154632956145566,0.6065900450602286,5,0.005446199330895511,98,50,0,8,10,"[{'url': '/categories/98', 'name': 'Mediterranean'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.37588460616754915,1
373,541,379,9410,2,9410,2009-03-15T17:27:07Z,0.697424976031632,0.3598440684669628,678,0.991558391037112,7788,3000,42,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",Texas,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.0995221374074724,4
374,542,379,9670,1,9670,2009-03-20T03:25:02Z,0.5003047984401179,0.561513071888017,69,0.07939780595969813,1413,300,1,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]",Nevada,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.1044727550371718,1
369,537,379,9153,1,9153,2009-02-10T22:22:44Z,0.4185428626974794,0.6171977497499235,166,0.0678051816696491,946,200,19,10,10,"[{'url': '/categories/38', 'name': 'City Park'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.06275067956384461,1
383,551,379,21701,1,21701,2009-08-20T01:56:51Z,0.4207864312371754,0.6078814644214572,9,0.02353536139422703,258,100,0,10,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.2759571533663774,1
372,540,379,9250,1,9250,2009-02-26T01:12:55Z,0.6965532745681935,0.3620769438590141,0,0.006185326382945616,85,75,0,10,10,"[{'url': '/categories/26', 'name': 'Ultra-lounge'}]",Texas,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.07970212121717779,4
401,573,379,133668,1,133668,2009-11-26T06:33:50Z,0.42080480504454876,0.6078793136794682,11,0.004395860888508519,67,75,0,7,10,"[{'url': '/categories/24', 'name': 'Pub'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.38605648860085395,1
397,566,379,54236,1,54236,2009-10-19T20:30:09Z,0.42173170975863705,0.6058764645498744,1,0.005874114992608729,73,75,0,9,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.34409973977121666,1
375,543,379,10190,1,10190,2009-03-26T00:19:12Z,0.46382179314765715,0.48725816338728767,533,0.7954952151248735,8641,3500,65,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.1110556262414839,1
402,574,379,400220,1,400220,2010-01-17T08:11:01Z,0.41842794094070457,0.6175965697946701,1,0.0015560569516844317,14,50,0,4,10,"[{'url': '/categories/21', 'name': 'Home'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.4444377768585639,1
391,559,379,44587,1,44587,2009-10-11T22:14:25Z,0.4185715872462017,0.6174832772904018,9,0.007080059130164164,110,50,0,10,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.3352108326560561,1
393,561,379,48842,1,48842,2009-10-15T18:48:05Z,0.42155638047361,0.6065740294716349,1,0.004473663736092741,69,50,0,5,10,"[{'url': '/categories/160', 'name': 'Indian'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.3395352177574864,1
392,560,379,47830,1,47830,2009-10-14T21:16:32Z,0.5004981473473289,0.5617426344247813,81,0.07344588811950517,1052,2500,2,10,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Nevada,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.3385295471054697,1
394,562,379,49372,1,49372,2009-10-16T02:20:50Z,0.4216429707627174,0.6055046855253345,0,0.0014004512565159886,22,75,0,5,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.3398877533834401,1
381,549,379,15171,1,15171,2009-06-12T20:02:29Z,0.4188734893336872,0.6173748947794162,1,0.0038123395316268576,82,75,0,4,10,"[{'url': '/categories/130', 'name': 'Sports Bar'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.19943541870474135,1
396,565,379,53491,1,53491,2009-10-19T01:14:13Z,0.42155218392364513,0.60656907217622,3,0.0035789309888741927,60,75,0,10,10,"[{'url': '/categories/18', 'name': 'Asian'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.34319966758739184,1
399,568,379,72366,1,72366,2009-10-31T22:29:00Z,0.4184666635605123,0.618179703596869,2,0.004084649498171633,82,75,0,7,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.35764742497415014,1
395,564,379,53325,1,53325,2009-10-18T23:12:28Z,0.4209375142230869,0.6078996936081695,1,0.001867268342021318,32,75,0,2,10,"[{'url': '/categories/124', 'name': 'Diner'}]",California,379,0,4,1,0,10,0,10,0,6,5,0,0.256,43,0.8666666666666667,38,0.34310486645550853,1
411,583,393,741351,1,741351,2010-03-19T05:43:57Z,0.8105053829506826,0.7582229615984797,2,0.002645296817863534,44,75,2,1,10,"[{'url': '/categories/241', 'name': 'Bar'}]",Illinois,393,0,3,1,0,6,0,7,0,4,3,0,0.026666666666666665,9,0.08888888888888889,9,0.51272023548783,7
404,576,393,26976,1,26976,2009-09-22T15:28:24Z,0.8103208638396825,0.7581226318429917,2,0.008791721777017038,64,75,0,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Illinois,393,0,3,1,0,6,0,7,0,4,3,0,0.026666666666666665,9,0.08888888888888889,9,0.3135907110308125,7
408,580,393,247186,1,247186,2009-12-21T18:56:53Z,0.8098306645610944,0.7587544123567256,0,0.0006613242044658835,12,75,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Illinois,393,0,3,1,0,6,0,7,0,4,3,0,0.026666666666666665,9,0.08888888888888889,9,0.41466661368358615,7
407,579,393,167011,1,167011,2009-12-05T04:03:28Z,0.8099402492246224,0.7588201446990386,0,0.0012448455613475453,29,75,0,1,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",Illinois,393,0,3,1,0,6,0,7,0,4,3,0,0.026666666666666665,9,0.08888888888888889,9,0.39603076161114004,7
406,578,393,85144,1,85144,2009-11-07T18:36:14Z,0.809826979947983,0.7587290595649916,6,0.002100676884773983,36,75,0,7,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",Illinois,393,0,3,1,0,6,0,7,0,4,3,0,0.026666666666666665,9,0.08888888888888889,9,0.3653150131952039,7
410,582,393,651948,1,651948,2010-03-06T02:46:48Z,0.8099446517774891,0.7585972103751888,3,0.0008558313234264374,17,75,0,1,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Illinois,393,0,3,1,0,6,0,7,0,4,3,0,0.026666666666666665,9,0.08888888888888889,9,0.49800589290584085,7
403,575,393,14608,1,14608,2009-06-06T00:19:18Z,0.41876328062653023,0.6179780310092051,101,0.059324671282968956,852,75,34,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",California,393,0,3,1,0,6,0,7,0,4,3,0,0.026666666666666665,9,0.08888888888888889,9,0.19178655711384707,5
423,595,394,23523,1,23523,2009-09-03T16:52:50Z,0.7236435712142115,0.35256560251073,284,0.3832568271998755,4346,2500,12,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",Texas,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.2923524802896047,4
428,600,394,86660,1,86660,2009-11-08T04:04:30Z,0.6966603790602306,0.36291210657903683,3,0.006107523535361394,102,75,0,10,10,"[{'url': '/categories/81', 'name': 'South American / Latin'}]",Texas,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.36575749634272725,4
429,601,394,93641,1,93641,2009-11-11T18:42:03Z,0.9966404474748563,0.7739862976925909,5,0.0027620010892398664,48,75,1,2,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]",Massachusetts,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.3698045897555957,0
439,611,394,443202,1,443202,2010-01-24T02:32:47Z,0.9967170638765032,0.7745021539029713,6,0.0036178324126663036,32,75,0,2,10,"[{'url': '/categories/26', 'name': 'Ultra-lounge'}]",Massachusetts,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.452023243031352,0
433,605,394,174010,1,174010,2009-12-06T17:30:39Z,0.996624558773465,0.774804192934899,1,0.0033066210223294174,49,75,1,4,10,"[{'url': '/categories/16', 'name': 'American'}]",Massachusetts,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.3977805400386387,0
416,588,394,14264,1,14264,2009-05-31T13:00:49Z,0.9975504546392088,0.7739910605630327,10,0.024002178479732357,396,100,0,10,10,"[{'url': '/categories/224', 'name': 'Terminal'}]",Massachusetts,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.185651944074678,0
437,609,394,336489,1,336489,2010-01-07T00:29:20Z,0.964000719387335,0.7183231867221425,1,0.0017505640706449855,35,75,0,1,10,"[{'url': '/categories/27', 'name': 'Wine Bar'}]",New York,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.43286566678314387,0
438,610,394,417419,1,417419,2010-01-20T05:32:54Z,0.964502348907484,0.7180775210578765,3,0.0027230996654477556,55,75,1,3,10,"[{'url': '/categories/241', 'name': 'Bar'}]",New York,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.44767844421596337,0
440,612,394,464035,1,464035,2010-01-28T01:26:13Z,0.996534043602859,0.7741602949919877,0,0.0009725355948027698,23,50,0,4,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Massachusetts,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.45645645801532453,0
422,594,394,22703,1,22703,2009-08-27T20:04:17Z,0.6966188383627205,0.36469370103608223,24,0.023457558546642807,319,50,0,10,10,"[{'url': '/categories/117', 'name': 'Salon & Barbershop'}]",Texas,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.2846527206782845,4
418,590,394,17025,1,17025,2009-07-08T18:46:00Z,0.9964142881227562,0.7750545588450166,8,0.008519411810472263,69,75,5,5,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Massachusetts,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.22852867267695842,0
441,614,394,696151,1,696151,2010-03-13T00:53:35Z,0.996297718895802,0.7748678926645676,0,0.0008558313234264374,20,75,0,0,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Massachusetts,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.5057665692198405,0
417,589,394,16420,3,16420,2009-07-01T17:55:58Z,0.6966605401267105,0.36290190806645684,10,0.01571617521201276,170,75,1,10,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Texas,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.22064088108756152,4
420,592,394,19542,1,19542,2009-08-01T19:46:03Z,0.41900496658567965,0.6123172809000019,639,1.0,9105,2500,30,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",California,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.2554857151889536,1
435,607,394,253346,2,253346,2009-12-22T20:12:27Z,0.9964546211021252,0.7744616265076936,0,0.0015171555278923209,27,100,0,3,10,"[{'url': '/categories/102', 'name': 'Library'}]",Massachusetts,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.41584671582275234,0
430,602,394,158345,1,158345,2009-12-03T03:16:55Z,0.6968948374967427,0.3637637492500796,15,0.012915272698980783,215,50,2,10,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",Texas,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.39375199156998164,4
412,584,394,9250,1,9250,2009-02-26T01:12:55Z,0.6965532745681935,0.3620769438590141,0,0.006185326382945616,85,75,0,10,10,"[{'url': '/categories/26', 'name': 'Ultra-lounge'}]",Texas,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.07970212121717779,4
427,599,394,73770,1,73770,2009-11-01T20:18:16Z,0.9964113858523385,0.7750571659783485,5,0.02116237454290827,98,75,1,10,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Massachusetts,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.35866689078060787,0
413,585,394,9410,1,9410,2009-03-15T17:27:07Z,0.697424976031632,0.3598440684669628,678,0.991558391037112,7788,3000,42,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",Texas,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.0995221374074724,4
442,615,394,735554,1,735554,2010-03-18T14:29:27Z,0.9964496739913745,0.7744816529132283,0,0.0012059441375554345,15,150,0,1,10,"[{'url': '/categories/147', 'name': 'Law School'}]",Massachusetts,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.5120081563493741,0
426,598,394,68528,1,68528,2009-10-29T23:35:05Z,0.9639906847597901,0.7183850526701976,1,0.002995409631992531,65,75,0,6,10,"[{'url': '/categories/24', 'name': 'Pub'}]",New York,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.35545635733535264,0
436,608,394,255878,1,255878,2009-12-23T05:37:14Z,0.6963928420346777,0.3618790416925377,27,0.026803080992764336,392,75,5,10,10,"[{'url': '/categories/97', 'name': 'Saloon'}]",Texas,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.4162864866586311,4
432,604,394,162349,1,162349,2009-12-04T02:34:48Z,0.9644934787320195,0.7179780448280195,2,0.0007002256282579943,16,75,0,1,10,"[{'url': '/categories/24', 'name': 'Pub'}]",New York,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.3948404591037793,0
421,593,394,20201,1,20201,2009-08-08T18:56:57Z,0.996695563185311,0.7745460356125402,4,0.004318058040924298,49,75,0,4,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Massachusetts,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.26329631620580685,0
419,591,394,18758,1,18758,2009-07-25T02:13:15Z,0.6963466631350304,0.36104362127940837,102,0.07418501517155528,900,50,35,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.24681711526268302,4
434,606,394,207035,1,207035,2009-12-14T01:14:55Z,0.9640001483435887,0.7184482880919199,4,0.00147825410410021,35,75,2,1,10,"[{'url': '/categories/161', 'name': 'Vegetarian / Vegan'}]",New York,394,0,4,1,0,10,0,10,0,6,5,0,0.0026666666666666666,35,0.7111111111111111,34,0.405990876095089,0
450,623,399,818966,1,818966,2010-03-28T18:56:29Z,0.8663972065693673,0.29186183832167356,1,0.001322648408931767,22,75,0,1,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",Florida,399,0,3,1,0,5,0,5,0,2,1,0,0.0026666666666666666,9,0.1777777777777778,9,0.5234287014118912,7
451,624,399,824041,1,824041,2010-03-29T15:16:22Z,0.8664045554933295,0.29184105427164286,0,0.0004279156617132187,9,75,0,0,10,"[{'url': '/categories/117', 'name': 'Salon & Barbershop'}]",Florida,399,0,3,1,0,5,0,5,0,2,1,0,0.0026666666666666666,9,0.1777777777777778,9,0.524378568522895,7
448,621,399,236498,2,236498,2009-12-19T19:52:25Z,0.8660026052802193,0.28665097300592146,9,0.00789698902979849,86,150,0,4,10,"[{'url': '/categories/462', 'name': 'AMC Theatre'}]",Florida,399,0,3,1,0,5,0,5,0,2,1,0,0.0026666666666666666,9,0.1777777777777778,9,0.41246733124444646,7
447,620,399,15531,1,15531,2009-06-18T23:28:34Z,0.8691475662377134,0.2860077588123965,36,0.019295106200886952,328,250,4,8,10,"[{'url': '/categories/75', 'name': 'Theme Park'}]",Florida,399,0,3,1,0,5,0,5,0,2,1,0,0.0026666666666666666,9,0.1777777777777778,9,0.20632345741298508,7
452,625,399,853248,1,853248,2010-04-02T17:44:06Z,0.8663577285117258,0.29295378085120505,3,0.0012059441375554345,14,75,0,2,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",Florida,399,0,3,1,0,5,0,5,0,2,1,0,0.0026666666666666666,9,0.1777777777777778,9,0.5289786490720623,7
453,626,399,1083648,1,1083648,2010-05-08T14:24:46Z,0.8664195316720157,0.2918537872346215,0,0.000544619933089551,7,75,1,2,10,"[{'url': '/categories/109', 'name': 'Tobacco & Cigars'}]",Florida,399,0,3,1,0,5,0,5,0,2,1,0,0.0026666666666666666,9,0.1777777777777778,9,0.5691888638661204,7
446,619,399,11825,3,11825,2009-04-25T11:50:52Z,0.8657608185768025,0.29344711407595936,1,0.0008558313234264374,14,150,0,0,10,"[{'url': '/categories/38', 'name': 'City Park'}]",Florida,399,0,3,1,0,5,0,5,0,2,1,0,0.0026666666666666666,9,0.1777777777777778,9,0.14523205071965606,7
490,663,402,6437681,1,6437681,2010-11-15T18:33:04Z,0.7037521667319477,0.44922428074326426,8,0.003773438107834747,59,75,0,4,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas,402,0,9,1,0,10,0,13,0,4,3,0,0.1413333333333333,40,0.8666666666666667,40,0.7835432165072795,6
459,632,402,11031,3,11031,2009-04-12T02:16:41Z,0.7027865413094492,0.450109540207166,18,0.023457558546642807,120,75,2,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas,402,0,9,1,0,10,0,13,0,4,3,0,0.1413333333333333,40,0.8666666666666667,40,0.13020855652046137,4
485,658,402,998904,1,998904,2010-04-23T20:06:26Z,0.7034617243014933,0.453111531832479,0,0.0008947327472185482,23,75,0,0,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]",Texas,402,0,9,1,0,10,0,13,0,4,3,0,0.1413333333333333,40,0.8666666666666667,40,0.5526359762937219,4
480,653,402,556771,1,556771,2010-02-14T03:18:03Z,0.7033003339946022,0.4499776115687131,0,0.0008169298996343267,14,75,0,2,10,"[{'url': '/categories/103', 'name': 'Theatre'}]",Texas,402,0,9,1,0,10,0,13,0,4,3,0,0.1413333333333333,40,0.8666666666666667,40,0.4756049888988585,4
467,640,402,29798,1,29798,2009-09-26T19:49:41Z,0.5002326551283187,0.5607599211491245,62,0.05955807982572162,1207,150,4,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]",Nevada,402,0,9,1,0,10,0,13,0,4,3,0,0.1413333333333333,40,0.8666666666666667,40,0.31827920774856366,1
468,641,402,40944,1,40944,2009-10-09T02:04:20Z,0.41879421627674085,0.6180175581816345,8,0.004473663736092741,95,75,0,10,10,"[{'url': '/categories/18', 'name': 'Asian'}]",California,402,0,9,1,0,10,0,13,0,4,3,0,0.1413333333333333,40,0.8666666666666667,40,0.33202607266020934,1
456,629,402,9382,1,9382,2009-03-14T23:41:39Z,0.6966269284177584,0.3619663530480757,98,0.06784408309344123,1384,75,4,10,10,"[{'url': '/categories/16', 'name': 'American'}]",Texas,402,0,9,1,0,10,0,13,0,4,3,0,0.1413333333333333,40,0.8666666666666667,40,0.09869250746099922,4
461,634,402,13897,1,13897,2009-05-24T21:06:24Z,0.7027908916058168,0.450124883664202,2,0.0028009025130319772,44,75,0,6,10,"[{'url': '/categories/913', 'name': 'Frozen Yogurt'}]",Texas,402,0,9,1,0,10,0,13,0,4,3,0,0.1413333333333333,40,0.8666666666666667,40,0.1781812125777229,4
